species_id,name,lat,long,year,period,count,site_name,site_desc
3,Southern Greater Glider,-37.31678,145.90608,2018,2011-2020,1,DELWP Case Reference number 2018-0010,"288-505-0001, 288-506-
0001, 288-506-0003, 288-
506-0004, Dry Creek Hill, Rubicon State Forest"
3,Southern Greater Glider,-37.31634,145.90565,2018,2011-2020,1,DELWP Case Reference number 2018-0010,"288-505-0001, 288-506-
0001, 288-506-0003, 288-
506-0004, Dry Creek Hill, Rubicon State Forest"
3,Southern Greater Glider,-37.31899,145.90561,2018,2011-2020,1,DELWP Case Reference number 2018-0010,"288-505-0001, 288-506-
0001, 288-506-0003, 288-
506-0004, Dry Creek Hill, Rubicon State Forest"
3,Southern Greater Glider,-37.31896,145.90723,2018,2011-2020,1,DELWP Case Reference number 2018-0010,"288-505-0001, 288-506-
0001, 288-506-0003, 288-
506-0004, Dry Creek Hill, Rubicon State Forest"
3,Southern Greater Glider,-37.53211,145.93312,2018,2011-2020,1,DELWP Case Reference number 2018-0005,"312-510-0007, Arnold
Creek Firetrail, Big River State Forest"
3,Southern Greater Glider,-37.52791,145.9329,2018,2011-2020,1,DELWP Case Reference number 2018-0005,"312-510-0007, Arnold
Creek Firetrail, Big River State Forest"
3,Southern Greater Glider,-37.53165,145.93282,2018,2011-2020,1,DELWP Case Reference number 2018-0005,"312-510-0007, Arnold
Creek Firetrail, Big River State Forest"
3,Southern Greater Glider,-37.52945,145.93679,2018,2011-2020,1,DELWP Case Reference number 2018-0005,"312-510-0007, Arnold
Creek Firetrail, Big River State Forest"
3,Southern Greater Glider,-37.52925,145.93765,2018,2011-2020,1,DELWP Case Reference number 2018-0003,"312-510-0009, Arnold
Creek Firetrail, Big River State Forest"
3,Southern Greater Glider,-37.52631,145.93748,2018,2011-2020,1,DELWP Case Reference number 2018-0003,"312-510-0009, Arnold
Creek Firetrail, Big River State Forest"
3,Southern Greater Glider,-36.79373,145.89962,2018,2011-2020,13,Mt Lindsay_6,Hume region
3,Southern Greater Glider,-36.79047,145.90706,2018,2011-2020,13,Mt Lindsay_4,Hume region
3,Southern Greater Glider,-36.8558,146.10475,2018,2011-2020,10,Butchers Track_3,Hume region
3,Southern Greater Glider,-36.85183,146.12388,2018,2011-2020,7,Jones Track_2,Hume region
3,Southern Greater Glider,-37.44921,145.51363,2018,2011-2020,5,298-502-0002,Twisting-298-502-0002
3,Southern Greater Glider,-37.34414,146.10555,2018,2011-2020,2,13174_5,Mt Terrible Tk_Big River State Forest
3,Southern Greater Glider,-36.94371,146.38784,2018,2011-2020,6,7642_1,"Evans Creek
Tk_Wangaratta State Forest"
3,Southern Greater Glider,-37.13523,146.35641,2018,2011-2020,3,388-505-0002,Wales-388-505-0002
3,Southern Greater Glider,-36.7879,145.91014,2018,2011-2020,20,Mt Lindsay_2,Hume region
3,Southern Greater Glider,-37.37761,146.18268,2018,2011-2020,2,13174_3,"Sailor Bill Tk_Upper
Goulburn State Forest"
3,Southern Greater Glider,-36.84975,146.0991,2018,2011-2020,15,Butchers Track_4,Hume region
3,Southern Greater Glider,-37.40126,146.20692,2018,2011-2020,4,13769_4,"Flourbag Tk_Upper
Goulburn State Forest"
3,Southern Greater Glider,-37.07676,146.39267,2018,2011-2020,2,9423_5,Epic Tk_Mansfield State Forest
3,Southern Greater Glider,-37.15031,145.17335,2018,2011-2020,4,10149_2,"Freeman Rd_Tallarook
State Forest"
3,Southern Greater Glider,-37.16314,145.14972,2018,2011-2020,4,10149_3,Flat Rock Tk _Tallarook State Forest
3,Southern Greater Glider,-37.20077,145.95593,2018,2011-2020,2,10587_2,Stillmans Tk_Lake Eildon National Park
3,Southern Greater Glider,-36.85674,146.25709,2018,2011-2020,10,6445_5,Archerton Tk_Wangaratta State Forest
3,Southern Greater Glider,-36.94575,146.40676,2018,2011-2020,2,7642_2,"Buckland Spur
Tk_Wangaratta State Forest"
3,Southern Greater Glider,-37.13635,146.34578,2018,2011-2020,2,388-505-0004,Princess Di-388-505-0004
3,Southern Greater Glider,-36.78772,145.91127,2018,2011-2020,8,Mt Lindsay_1,Hume region
3,Southern Greater Glider,-37.27472,146.26088,2018,2011-2020,3,12583_3,"Mitchells Tk_Upper
Goulburn State Forest"
3,Southern Greater Glider,-37.14493,145.19389,2018,2011-2020,4,10149_5,Bridge Track_Traawool Reservoir
3,Southern Greater Glider,-36.79596,145.89846,2018,2011-2020,5,Mt Lindsay_3,Hume region
3,Southern Greater Glider,-37.33525,145.23628,2018,2011-2020,4,13122_4,Mullers Creek Rd_Mt Disappointment State Forest
3,Southern Greater Glider,-37.42993,145.49869,2018,2011-2020,4,14722_4,"Spike Wattle
Track_Toolangi State Forest"
3,Southern Greater Glider,-37.42692,145.96732,2017,2011-2020,1,DELWP Case Reference number 2018-0002,"290-525-0002, Eildon-
Warburton Road, Big River State Forest"
3,Southern Greater Glider,-37.42635,145.96958,2017,2011-2020,1,DELWP Case Reference number 2018-0002,"290-525-0002, Eildon-
Warburton Road, Big River State Forest"
3,Southern Greater Glider,-37.43882,145.52545,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43908,145.52519,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43753,145.52601,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.44131,145.52695,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43562,145.52961,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.44175,145.52616,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43831,145.52947,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43531,145.52815,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43185,145.52694,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43297,145.52684,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.44299,145.52773,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43563,145.52963,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43312,145.52967,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43626,145.52789,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43488,145.52742,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.435,145.52949,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.44098,145.52841,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43218,145.52845,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek"
3,Southern Greater Glider,-37.43261,145.5299,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43587,145.52894,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43661,145.52897,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43564,145.5293,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43742,145.5278,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.43725,145.52887,2017,2011-2020,1,DELWP Case Reference number 2018-0004,"298-516-0002, 298-516-
0003, Horseyard Creek Road, Toolangi State Forest"
3,Southern Greater Glider,-37.42311,145.96903,2017,2011-2020,1,DELWP Case Reference number 2018-0002,"290-525-0002, Eildon-
Warburton Road, Big River State Forest"
3,Southern Greater Glider,-37.40951,145.97221,2017,2011-2020,1,DELWP Case Reference number 2018-0001,"290-527-0004, Eildon-
Warburton Road, Big River State Forest"
3,Southern Greater Glider,-37.40692,145.9711,2017,2011-2020,1,DELWP Case Reference number 2018-0001,"290-527-0004, Eildon-
Warburton Road, Big River State Forest"
3,Southern Greater Glider,-37.40712,145.97427,2017,2011-2020,1,DELWP Case Reference number 2018-0001,"290-527-0004, Eildon-
Warburton Road, Big River State Forest"
3,Southern Greater Glider,-37.41243,145.93893,2017,2011-2020,2,Rubicon : ANU Site Code:21,"Snob's Ck Rd, 900m N of Snob's Gap"
3,Southern Greater Glider,-36.84736,145.8622,2017,2011-2020,1,Site_157,Mt Piper Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.84805,145.86236,2017,2011-2020,1,Site_157,Mt Piper Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.84932,145.86411,2017,2011-2020,1,Site_157,Mt Piper Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.84602,145.86109,2017,2011-2020,1,Site_157,Mt Piper Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91379,145.84434,2017,2011-2020,1,Site_201,Goldsworthys Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91406,145.84424,2017,2011-2020,1,Site_201,Goldsworthys Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91459,145.84519,2017,2011-2020,1,Site_201,Goldsworthys Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91413,145.8449,2017,2011-2020,1,Site_201,Goldsworthys Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91425,145.84529,2017,2011-2020,1,Site_201,Goldsworthys Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91953,145.94074,2017,2011-2020,1,Site_220,Howes Creek Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.92125,145.93839,2017,2011-2020,1,Site_220,Howes Creek Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91987,145.94104,2017,2011-2020,1,Site_220,Howes Creek Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91329,145.848,2017,2011-2020,1,Site_201,Goldsworthys Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91389,145.84492,2017,2011-2020,1,Site_201,Goldsworthys Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.92073,145.93852,2017,2011-2020,1,Site_220,Howes Creek Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.92022,145.93957,2017,2011-2020,1,Site_220,Howes Creek Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.91404,145.84307,2017,2011-2020,1,Site_201,Goldsworthys Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.92192,145.93676,2017,2011-2020,1,Site_220,Howes Creek Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.92105,145.93895,2017,2011-2020,1,Site_220,Howes Creek Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.9214,145.93814,2017,2011-2020,1,Site_220,Howes Creek Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.33037,146.79842,2017,2011-2020,1,GG0103,Bullocky Gully Tk
3,Southern Greater Glider,-36.3306,146.78728,2017,2011-2020,1,S101,Boomerang Tk
3,Southern Greater Glider,-36.1046,147.4201,2017,2011-2020,1,Koetong Ck Tk,Mount Lawson State park
3,Southern Greater Glider,-36.0979,147.4469,2017,2011-2020,1,"Camp #2 site. 3am
recorded",Mount Lawson State park
3,Southern Greater Glider,-36.1069,147.4131,2017,2011-2020,1,Koetong Ck Tk,Mount Lawson State park
3,Southern Greater Glider,-36.1057,147.4179,2017,2011-2020,1,Koetong Ck Tk,Mount Lawson State park
3,Southern Greater Glider,-36.33036,146.78878,2017,2011-2020,1,Stanley Ranges,Stanley Ranges
3,Southern Greater Glider,-36.3306,146.78728,2017,2011-2020,1,Stanley Ranges,Stanley Ranges
3,Southern Greater Glider,-36.33035,146.78878,2017,2011-2020,1,Stanley Ranges,Stanley Ranges
3,Southern Greater Glider,-36.1034,147.4241,2017,2011-2020,1,Mount Lawson State park,Mount Lawson State park
3,Southern Greater Glider,-36.1001,147.4202,2017,2011-2020,1,The Spa,Mount Lawson State park
3,Southern Greater Glider,-36.83876,145.97594,2017,2011-2020,1,Site_147,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.84015,145.97384,2017,2011-2020,1,Site_147,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.85733,145.9578,2017,2011-2020,1,Site_161,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.8386,145.97538,2017,2011-2020,1,Site_147,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.85749,145.95945,2017,2011-2020,1,Site_161,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.85652,145.95931,2017,2011-2020,1,Site_161,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.85755,145.95796,2017,2011-2020,1,Site_161,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.83962,145.97316,2017,2011-2020,1,Site_147,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.8575,145.95779,2017,2011-2020,1,Site_161,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.83882,145.97378,2017,2011-2020,1,Site_147,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.83637,145.97675,2017,2011-2020,1,Site_147,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.83693,145.97746,2017,2011-2020,1,Site_147,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-37.51111,145.51211,2017,2011-2020,2,"Sylvia Creek
Road,TOOLANGI","Sylvia Creek
Road,TOOLANGI"
3,Southern Greater Glider,-36.83881,145.97377,2017,2011-2020,1,Site_147,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.8806,145.9483,2017,2011-2020,1,Site_191,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.88015,145.94759,2017,2011-2020,1,Site_191,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.8811,145.94987,2017,2011-2020,1,Site_191,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.88023,145.94671,2017,2011-2020,1,Site_191,Lightning Ridge Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.93827,145.95023,2017,2011-2020,1,Site_236,"Glen Creek
Rd_Strathbogie State Forest"
3,Southern Greater Glider,-36.86338,145.97846,2017,2011-2020,1,Site_177,"Sandy Creek
Tk_Strathbogie State Forest"
3,Southern Greater Glider,-36.93644,145.95083,2017,2011-2020,1,Site_236,"Glen Creek
Rd_Strathbogie State Forest"
3,Southern Greater Glider,-36.93538,145.95016,2017,2011-2020,1,Site_236,"Glen Creek
Rd_Strathbogie State Forest"
3,Southern Greater Glider,-36.93465,145.9506,2017,2011-2020,1,Site_236,"Glen Creek
Rd_Strathbogie State Forest"
3,Southern Greater Glider,-36.93826,145.95039,2017,2011-2020,1,Site_236,"Glen Creek
Rd_Strathbogie State Forest"
3,Southern Greater Glider,-36.80474,145.91232,2017,2011-2020,1,Site_114,Mt Albert Link Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.80363,145.91189,2017,2011-2020,1,Site_114,Mt Albert Link Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.80386,145.9098,2017,2011-2020,1,Site_114,Mt Albert Link Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.80473,145.91188,2017,2011-2020,1,Site_114,Mt Albert Link Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.80475,145.912,2017,2011-2020,1,Site_114,Mt Albert Link Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.80443,145.91419,2017,2011-2020,1,Site_114,Mt Albert Link Tk_Strathbogie State
3,Southern Greater Glider,-36.80462,145.91442,2017,2011-2020,1,Site_114,Mt Albert Link Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.80476,145.91447,2017,2011-2020,1,Site_114,Mt Albert Link Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.76307,145.84325,2017,2011-2020,1,Site_81,D6 Rd_Strathbogie State Forest_480mTransect
3,Southern Greater Glider,-36.76323,145.84299,2017,2011-2020,1,Site_81,D6 Rd_Strathbogie State Forest_480mTransect
3,Southern Greater Glider,-36.76464,145.84489,2017,2011-2020,1,Site_81,D6 Rd_Strathbogie State Forest_480mTransect
3,Southern Greater Glider,-36.76197,145.84224,2017,2011-2020,1,Site_81,D6 Rd_Strathbogie State Forest_480mTransect
3,Southern Greater Glider,-36.84698,145.98349,2017,2011-2020,1,Site_162,"Nillahcootie
Tk_Strathbogie State Forest"
3,Southern Greater Glider,-36.84743,145.98149,2017,2011-2020,1,Site_162,"Nillahcootie
Tk_Strathbogie State Forest"
3,Southern Greater Glider,-36.84764,145.98095,2017,2011-2020,1,Site_162,"Nillahcootie
Tk_Strathbogie State Forest"
3,Southern Greater Glider,-36.84686,145.98335,2017,2011-2020,1,Site_162,"Nillahcootie
Tk_Strathbogie State Forest"
3,Southern Greater Glider,-36.89091,145.89423,2017,2011-2020,1,Site_Barjarg Flat_T1,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89141,145.89067,2017,2011-2020,1,Site_Barjarg Flat_T1,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89443,145.89273,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89406,145.89082,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89116,145.88936,2017,2011-2020,1,Site_Barjarg Flat_T1,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89419,145.89512,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89378,145.89439,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89329,145.89035,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89439,145.89096,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89394,145.89277,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89383,145.89303,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89082,145.89299,2017,2011-2020,1,Site_Barjarg Flat_T1,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89433,145.89094,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89053,145.8893,2017,2011-2020,1,Site_Barjarg Flat_T1,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.88999,145.88958,2017,2011-2020,1,Site_Barjarg Flat_T1,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89329,145.89038,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89406,145.89095,2017,2011-2020,1,Site_Barjarg Flat_T2,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.89047,145.89169,2017,2011-2020,1,Site_Barjarg Flat_T1,Barjarg Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.87656,145.91577,2017,2011-2020,1,Site_Mr Hat_T3,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.89756,145.89452,2017,2011-2020,1,Site_Barjarg Flat_T3,"Tallangalook
Rd_Strathbogie State Forest"
3,Southern Greater Glider,-36.8772,145.91578,2017,2011-2020,1,Site_Mr Hat_T3,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.85154,145.90585,2017,2011-2020,1,Site_159,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.87724,145.91582,2017,2011-2020,1,Site_Mr Hat_T3,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87673,145.91396,2017,2011-2020,1,Site_Mr Hat_T3,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87672,145.91544,2017,2011-2020,1,Site_Mr Hat_T3,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.85163,145.90798,2017,2011-2020,1,Site_159,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.90227,145.92031,2017,2011-2020,1,Harpers No.4 Track,Strathbogie State Forest
3,Southern Greater Glider,-36.90268,145.92046,2017,2011-2020,1,Harpers No.4 Track,Strathbogie State Forest
3,Southern Greater Glider,-36.87117,145.91578,2017,2011-2020,1,Site_Mr Hat_T1,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87143,145.91618,2017,2011-2020,1,Site_Mr Hat_T1,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87349,145.91384,2017,2011-2020,1,Site_Mr Hat_T2,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87107,145.91481,2017,2011-2020,1,Site_Mr Hat_T1,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87086,145.9145,2017,2011-2020,1,Site_Mr Hat_T1,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87348,145.91388,2017,2011-2020,1,Site_Mr Hat_T2,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87078,145.91188,2017,2011-2020,1,Site_Mr Hat_T1,"Stans Tk_Strathbogie
State Forest"
3,Southern Greater Glider,-36.87303,145.91292,2017,2011-2020,1,Site_Mr Hat_T2,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.86976,145.91182,2017,2011-2020,1,Site_Mr Hat_T1,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87397,145.91353,2017,2011-2020,1,Site_Mr Hat_T2,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.8704,145.9107,2017,2011-2020,1,Site_Mr Hat_T1,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87384,145.91288,2017,2011-2020,1,Site_Mr Hat_T2,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87332,145.91155,2017,2011-2020,1,Site_Mr Hat_T2,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.87117,145.91352,2017,2011-2020,1,Site_Mr Hat_T1,Stans Tk_Strathbogie State Forest
3,Southern Greater Glider,-36.86892,145.90791,2017,2011-2020,1,Site_Tartan_T2,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.86905,145.90533,2017,2011-2020,1,Site_Tartan_T2,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.86925,145.90601,2017,2011-2020,1,Site_Tartan_T2,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.87208,145.90343,2017,2011-2020,1,Site_Tartan_T3,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.87083,145.90658,2017,2011-2020,1,Site_Tartan_T3,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.86928,145.90586,2017,2011-2020,1,Site_Tartan_T2,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.87249,145.90384,2017,2011-2020,1,Site_Tartan_T3,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.86882,145.90627,2017,2011-2020,1,Site_Tartan_T2,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.86887,145.90793,2017,2011-2020,1,Site_Tartan_T2,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.87112,145.90681,2017,2011-2020,1,Site_Tartan_T3,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.86942,145.90577,2017,2011-2020,1,Site_Tartan_T2,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.87271,145.90357,2017,2011-2020,1,Site_Tartan_T3,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.86729,145.90768,2017,2011-2020,1,Site_Tartan_T1,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-36.86754,145.90483,2017,2011-2020,1,Site_Tartan_T1,Lima East Rd_Strathbogie State Forest
3,Southern Greater Glider,-37.5868,145.6926,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.5892,145.6935,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.5868,145.6926,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.588,145.6927,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.5892,145.6934,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.588,145.6927,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.5892,145.6934,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.5892,145.6935,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-36.89285,145.90832,2017,2011-2020,1,Howes Mill Track (Strathbogie Control - Transect 3),Strathbogie State Forest
3,Southern Greater Glider,-36.90175,145.92034,2017,2011-2020,1,Harpers No.4 Track (Strathbogie Control - Transect 4),Strathbogie State Forest
3,Southern Greater Glider,-36.89942,145.92603,2017,2011-2020,2,Harpers No.4 Track (Strathbogie Control - Transect 4),Strathbogie State Forest
3,Southern Greater Glider,-36.89145,145.90703,2017,2011-2020,1,Howes Mill Track (Strathbogie Control - Transect 2),Strathbogie State Forest
3,Southern Greater Glider,-36.89173,145.90678,2017,2011-2020,1,Howes Mill Track (Strathbogie Control - Transect 2),Strathbogie State Forest
3,Southern Greater Glider,-36.89943,145.92653,2017,2011-2020,1,Harpers No.4 Track (Strathbogie Control - Transect 4),Strathbogie State Forest
3,Southern Greater Glider,-36.89948,145.92632,2017,2011-2020,1,Harpers No.4 Track (Strathbogie Control - Transect 4),Strathbogie State Forest
3,Southern Greater Glider,-36.88707,145.90677,2017,2011-2020,1,Howes Mill Track (Strathbogie Control - Transect 1),Strathbogie State Forest
